Unnamed: 0,kappa(% change),beta(% change),alpha(% change),peak land(billion hectares),f,scenario,peak year
0,0,-100,100,3.7982732976573903,0.2,SSP2,2026.0
0,-60,-80,0,4.392106461773259,0.2,SSP2,2040.0
0,0,-10,10,3.852236261867192,0.2,SSP2,2035.0
0,30,-80,0,4.581841673903448,0.2,SSP2,2021.0
0,-60,-100,0,6.0079051996423845,0.8,SSP2,2085.0
0,-10,30,0,3.6129168066191135,0.2,SSP2,2037.0
0,-50,0,-100,6.160281780843391,0.8,SSP2,2062.0
0,20,0,100,3.5665204711362914,0.8,SSP2,2072.0
0,80,0,10,3.8050407035925775,0.2,SSP2,2026.0
0,100,0,-100,5.493318770726427,0.2,SSP2,2020.0
0,-100,0,90,4.131317331288343,0.8,SSP2,2081.0
0,100,30,0,3.6998548702539686,0.2,SSP2,2024.0
0,0,-100,50,5.63995444981316,0.8,SSP2,2088.0
0,0,-80,30,4.226362810994613,0.2,SSP2,2024.0
0,0,70,30,3.3295870128626355,0.2,SSP2,2012.0
0,0,-80,20,4.333100894497038,0.2,SSP2,2023.0
0,20,-60,0,5.715208916313231,0.8,SSP2,2085.0
0,0,20,-30,4.317807896796993,0.2,SSP2,2029.0
0,-70,50,0,3.6702723199440586,0.8,SSP2,2053.0
0,-40,0,60,3.3295870128626355,0.2,SSP2,2012.0
0,-60,40,0,3.387967655241749,0.2,SSP2,2023.0
0,50,0,90,3.725734027572158,0.8,SSP2,2073.0
0,0,0,90,3.6408571817730535,0.8,SSP2,2075.0
0,-70,0,-80,4.417705121343128,0.2,SSP2,2040.0
0,20,0,-80,5.153697810352701,0.2,SSP2,2027.0
0,-50,0,-60,5.618834625185632,0.8,SSP2,2059.0
0,90,-40,0,5.418855593557684,0.8,SSP2,2085.0
0,50,0,-40,5.2904978634632736,0.8,SSP2,2055.0
0,0,60,-40,3.9212261155953816,0.2,SSP2,2018.0
0,-80,0,-20,3.787635351077482,0.2,SSP2,2031.0
0,-70,-60,0,5.5693527541351,0.8,SSP2,2089.0
0,30,0,0,3.924287495874628,0.2,SSP2,2023.0
0,20,0,0,3.916563670587191,0.2,SSP2,2024.0
0,-20,10,0,3.783412538464314,0.2,SSP2,2032.0
0,-30,0,20,3.5036666711750413,0.2,SSP2,2051.0
0,0,-70,0,5.779224593651527,0.8,SSP2,2084.0
0,-50,60,0,3.3344420738418243,0.2,SSP2,2015.0
0,-70,0,100,3.3795018385071933,0.8,SSP2,2078.0
0,0,-70,-40,6.169658821313798,0.8,SSP2,2083.0
0,0,80,-90,4.2139313333482855,0.2,SSP2,2025.0
0,-40,70,0,3.4820610274967145,0.8,SSP2,2030.0
0,40,-30,0,4.271145870003856,0.2,SSP2,2026.0
0,-10,-30,0,4.20747515244113,0.2,SSP2,2032.0
0,0,-70,-50,6.229683012177781,0.8,SSP2,2066.0
0,0,30,40,3.3295870128626355,0.2,SSP2,2012.0
0,0,0,10,3.7190587852325376,0.2,SSP2,2038.0
0,70,0,-60,5.063456955143142,0.2,SSP2,2024.0
0,-20,0,-60,4.765448227828352,0.2,SSP2,2036.0
0,20,0,10,4.4677607477687316,0.8,SSP2,2074.0
0,0,50,70,3.3295870128626355,0.2,SSP2,2012.0
0,0,90,-30,3.797655241106539,0.8,SSP2,2068.0
0,80,-10,0,4.725193307401964,0.8,SSP2,2064.0
0,0,70,100,3.3295870128626355,0.8,SSP2,2012.0
0,100,0,0,3.966459254058369,0.2,SSP2,2024.0
0,0,-100,-40,6.3172872054986025,0.8,SSP2,2085.0
0,0,-30,20,4.9899931137811695,0.8,SSP2,2075.0
0,0,-50,-70,5.443359910959124,0.2,SSP2,2027.0
0,0,-50,-60,5.382901203768333,0.2,SSP2,2027.0
0,0,-30,30,4.90257213938578,0.8,SSP2,2075.0
0,100,80,0,3.3730670348680034,0.8,SSP2,2016.0
0,0,100,-20,3.5938140506132528,0.2,SSP2,2014.0
0,-10,-80,0,5.83671271857898,0.8,SSP2,2084.0
0,30,-30,0,5.202021554336984,0.8,SSP2,2073.0
0,0,100,-30,3.6603861045001946,0.2,SSP2,2014.0
0,-10,80,0,3.3845687352586937,0.8,SSP2,2022.0
0,-60,0,30,4.103491605106114,0.8,SSP2,2075.0
0,-90,0,20,4.050879080050328,0.8,SSP2,2079.0
0,-80,10,0,4.222093392547206,0.8,SSP2,2077.0
0,0,80,40,3.3295870128626355,0.8,SSP2,2012.0
0,40,-80,0,5.820547833191338,0.8,SSP2,2087.0
0,50,0,100,3.3295870128626355,0.2,SSP2,2012.0
0,100,0,70,3.915206945368328,0.8,SSP2,2071.0
0,0,30,-90,5.5353449896287685,0.8,SSP2,2054.0
0,-100,0,50,4.131317331288343,0.8,SSP2,2081.0
0,0,-40,80,3.5571770143280617,0.2,SSP2,2035.0
0,-10,0,70,3.852231683560541,0.8,SSP2,2082.0
0,-60,-30,0,5.03646227893377,0.8,SSP2,2075.0
0,0,-40,90,3.4826543255517968,0.2,SSP2,2038.0
0,-80,100,0,3.3295870128626355,0.2,SSP2,2012.0
0,0,60,90,3.3295870128626355,0.8,SSP2,2012.0
0,50,0,-80,6.049475498617679,0.8,SSP2,2060.0
0,50,0,50,4.058746344015728,0.8,SSP2,2072.0
0,0,0,50,4.046264290895904,0.8,SSP2,2070.0
0,20,0,-40,4.722514234329557,0.2,SSP2,2030.0
0,-70,0,-40,4.11783612509365,0.2,SSP2,2046.0
0,50,-60,0,4.502378979632202,0.2,SSP2,2021.0
0,30,0,-30,5.016179218360014,0.8,SSP2,2036.0
0,-30,0,-10,4.588061652604654,0.8,SSP2,2069.0
0,20,90,0,3.3295870128626355,0.2,SSP2,2012.0
0,0,80,60,3.3295870128626355,0.2,SSP2,2012.0
0,30,80,0,3.3789740609866934,0.8,SSP2,2018.0
0,40,0,30,4.239676502179061,0.8,SSP2,2074.0
0,0,40,-20,4.350179875004824,0.8,SSP2,2043.0
0,-90,0,-90,5.4606770057230865,0.8,SSP2,2085.0
0,-90,-90,0,5.281161347031829,0.8,SSP2,2095.0
0,0,-80,50,5.514345510636491,0.8,SSP2,2087.0
0,0,-80,40,5.578093521759322,0.8,SSP2,2086.0
0,-80,0,40,3.9366705711439836,0.8,SSP2,2086.0
0,0,-10,70,4.122842061890137,0.8,SSP2,2071.0
0,0,-70,-20,4.862047941411147,0.2,SSP2,2024.0
0,30,0,-100,6.271749131749378,0.8,SSP2,2065.0
0,90,30,0,3.882817324531011,0.8,SSP2,2063.0
0,0,30,-100,4.887936156731977,0.2,SSP2,2025.0
0,0,-70,-30,5.1319004815087,0.2,SSP2,2023.0
0,80,20,0,3.7801382925987648,0.2,SSP2,2023.0
0,0,-10,60,4.191616552227567,0.8,SSP2,2074.0
0,0,10,20,4.065181819305591,0.8,SSP2,2060.0
0,0,-90,-100,5.862096009151911,0.2,SSP2,2026.0
0,0,50,50,3.3295870128626355,0.8,SSP2,2012.0
0,0,90,-10,3.494821250221144,0.2,SSP2,2015.0
0,-70,0,50,3.926489070949696,0.8,SSP2,2077.0
0,-80,-70,0,3.959960960638319,0.2,SSP2,2070.0
0,60,0,-10,4.674749810502981,0.8,SSP2,2057.0
0,-60,0,-30,5.0850034199912475,0.8,SSP2,2056.0
0,30,0,70,3.903994210942417,0.8,SSP2,2069.0
0,-90,0,0,3.3574120031403165,0.2,SSP2,2021.0
0,-20,0,80,3.3295870128626355,0.2,SSP2,2012.0
0,0,0,-20,4.72514576402389,0.8,SSP2,2065.0
0,60,-50,0,4.436590454245512,0.2,SSP2,2022.0
0,-30,-50,0,4.325883817104166,0.2,SSP2,2032.0
0,-80,0,0,3.461606932830676,0.2,SSP2,2029.0
0,80,90,0,3.3347951637948525,0.8,SSP2,2016.0
0,0,60,-60,4.83361690842257,0.8,SSP2,2049.0
0,-70,0,90,3.4776285248765664,0.8,SSP2,2080.0
0,100,-10,0,4.069207151541814,0.2,SSP2,2026.0
0,90,80,0,3.3687487033572387,0.2,SSP2,2016.0
0,50,50,0,3.6672797418744665,0.8,SSP2,2044.0
0,0,50,0,3.665107462392872,0.8,SSP2,2058.0
0,0,-30,40,3.804049797381023,0.2,SSP2,2037.0
0,60,0,60,3.3295870128626355,0.2,SSP2,2012.0
0,30,-100,0,4.662142783228238,0.2,SSP2,2019.0
0,-20,0,-100,5.132461492160154,0.2,SSP2,2030.0
0,0,-30,50,3.7230177357307386,0.2,SSP2,2036.0
0,-10,-100,0,4.6415557584165255,0.2,SSP2,2022.0
0,40,40,0,3.5961793954837304,0.2,SSP2,2034.0
0,10,-50,0,5.607718747486208,0.8,SSP2,2075.0
0,-20,0,40,3.3295870128626355,0.2,SSP2,2012.0
0,-100,50,0,4.131317331288343,0.8,SSP2,2081.0
0,0,30,60,3.3295870128626355,0.8,SSP2,2012.0
0,30,30,0,3.661723306893092,0.2,SSP2,2030.0
0,0,20,0,3.7207713875238575,0.2,SSP2,2031.0
0,10,0,-10,4.160995274477696,0.2,SSP2,2025.0
0,-40,0,-10,4.0581507765068165,0.2,SSP2,2034.0
0,20,20,0,4.04630115833681,0.8,SSP2,2060.0
0,90,0,-70,5.834898983392475,0.8,SSP2,2055.0
0,-90,0,-50,5.064098025333112,0.8,SSP2,2081.0
0,-40,-50,0,5.587917898416612,0.8,SSP2,2080.0
0,70,60,0,3.4541390132599745,0.2,SSP2,2018.0
0,40,0,-30,4.640945989594806,0.2,SSP2,2028.0
0,-10,0,-30,4.526883327454999,0.2,SSP2,2026.0
0,0,70,10,3.3295870128626355,0.8,SSP2,2012.0
0,0,100,0,3.3295870128626355,0.8,SSP2,2012.0
0,60,70,0,3.4233580591309747,0.8,SSP2,2018.0
0,0,20,-10,4.230959326330137,0.8,SSP2,2055.0
0,0,100,-40,3.9059366639091615,0.8,SSP2,2055.0
0,90,0,70,3.3295870128626355,0.2,SSP2,2012.0
0,0,100,-50,4.035323017310902,0.8,SSP2,2044.0
0,0,80,-100,4.861714914631125,0.8,SSP2,2052.0
0,0,-50,-10,5.649437325508486,0.8,SSP2,2076.0
0,-80,0,80,3.533248625154863,0.8,SSP2,2081.0
0,-90,-20,0,3.3976715934039645,0.2,SSP2,2026.0
0,0,50,-80,4.5170182876067715,0.2,SSP2,2029.0
0,10,0,20,3.6154186970024336,0.2,SSP2,2037.0
0,-60,80,0,3.3295870128626355,0.2,SSP2,2012.0
0,-10,0,30,3.4559453483880214,0.2,SSP2,2044.0
0,0,-70,100,3.632962526021275,0.2,SSP2,2030.0
0,-70,90,0,3.455708246574222,0.8,SSP2,2046.0
0,100,0,30,3.584737595275278,0.2,SSP2,2030.0
0,80,0,90,3.751672845873189,0.8,SSP2,2070.0
0,0,20,70,3.3295870128626355,0.8,SSP2,2012.0
0,90,-80,0,5.876227116034196,0.8,SSP2,2091.0
0,80,0,100,3.3295870128626355,0.2,SSP2,2012.0
0,-90,0,60,3.3295870128626355,0.2,SSP2,2012.0
0,-50,100,0,3.3295870128626355,0.2,SSP2,2012.0
0,80,0,-80,6.040653557901562,0.8,SSP2,2059.0
0,0,-100,80,5.508524983451765,0.8,SSP2,2090.0
0,-60,-40,0,4.060407511818873,0.2,SSP2,2052.0
0,30,-40,0,4.35668045513642,0.2,SSP2,2025.0
0,80,-60,0,4.5022393814179695,0.2,SSP2,2020.0
0,50,0,10,3.785422303388217,0.2,SSP2,2029.0
0,-20,0,-20,4.699333499323756,0.8,SSP2,2071.0
0,0,-40,20,4.092860050997809,0.2,SSP2,2030.0
0,0,-40,30,3.9944154195333215,0.2,SSP2,2030.0
0,0,70,-70,4.76277936949449,0.8,SSP2,2053.0
0,0,-30,80,4.634842110610922,0.8,SSP2,2071.0
0,0,40,-90,4.726180164967492,0.2,SSP2,2026.0
0,0,-30,90,4.6149304396816495,0.8,SSP2,2071.0
0,20,0,50,3.3295870128626355,0.2,SSP2,2012.0
0,0,-20,-70,6.182793085170837,0.8,SSP2,2055.0
0,70,0,-20,4.757049278105172,0.8,SSP2,2059.0
0,0,100,-80,3.9790580712374126,0.2,SSP2,2016.0
0,-90,70,0,3.669616047708697,0.8,SSP2,2057.0
0,0,-20,-60,6.026694770979055,0.8,SSP2,2055.0
0,-80,60,0,3.3295870128626355,0.2,SSP2,2012.0
0,0,100,-90,4.039456487582013,0.2,SSP2,2025.0
0,50,-10,0,4.744489059523802,0.8,SSP2,2065.0
0,-60,0,70,3.3295870128626355,0.2,SSP2,2012.0
0,-100,0,10,3.3295870128626355,0.2,SSP2,2012.0
0,0,10,90,3.3295870128626355,0.2,SSP2,2012.0
0,70,0,80,3.8323514180751346,0.8,SSP2,2068.0
0,-100,0,-60,4.131317331288343,0.8,SSP2,2081.0
0,0,-90,-60,5.62405495371379,0.2,SSP2,2024.0
0,-50,0,-20,4.211525114445119,0.2,SSP2,2037.0
0,0,-90,-70,5.678877027503559,0.2,SSP2,2024.0
0,20,0,90,3.3295870128626355,0.2,SSP2,2012.0
0,-10,40,0,3.7709109276759176,0.8,SSP2,2047.0
0,0,-60,10,5.667268225135596,0.8,SSP2,2085.0
0,-30,0,60,3.8884387801590745,0.8,SSP2,2081.0
0,-20,100,0,3.3295870128626355,0.8,SSP2,2012.0
0,-10,-40,0,5.422396560615207,0.8,SSP2,2074.0
0,0,-100,-90,7.411593528642812,0.8,SSP2,2072.0
0,100,40,0,3.723480829716884,0.8,SSP2,2045.0
0,-50,0,0,4.500028377340937,0.8,SSP2,2072.0
0,70,0,40,4.156361803332029,0.8,SSP2,2070.0
0,90,0,0,3.9605999860103496,0.2,SSP2,2025.0
0,-40,0,0,4.516397362210651,0.8,SSP2,2066.0
0,80,0,0,3.9551765995755774,0.2,SSP2,2026.0
0,90,-30,0,4.29064509585984,0.2,SSP2,2023.0
0,0,50,-30,4.416355605158708,0.8,SSP2,2050.0
0,-70,-10,0,3.703856359982941,0.2,SSP2,2048.0
0,20,-10,0,4.022642436070838,0.2,SSP2,2030.0
0,0,90,70,3.3295870128626355,0.2,SSP2,2012.0
0,-70,20,0,3.447571673812148,0.2,SSP2,2026.0
0,-60,30,0,3.9295657677230067,0.8,SSP2,2068.0
0,-100,-30,0,3.3295870128626355,0.2,SSP2,2012.0
0,0,-100,20,4.392924361349933,0.2,SSP2,2022.0
0,0,-60,-100,7.043843266518463,0.8,SSP2,2062.0
0,0,10,-40,5.166764851580688,0.8,SSP2,2053.0
0,80,0,50,4.079076031712451,0.8,SSP2,2074.0
0,-30,70,0,3.3295870128626355,0.2,SSP2,2012.0
0,-20,60,0,3.5415572487158724,0.8,SSP2,2045.0
0,0,40,40,3.3295870128626355,0.8,SSP2,2012.0
0,70,100,0,3.3295870128626355,0.8,SSP2,2012.0
0,0,-80,90,3.7579100219478474,0.2,SSP2,2028.0
0,-40,0,20,4.2978027691197775,0.8,SSP2,2074.0
0,-50,10,0,4.249438900048369,0.8,SSP2,2074.0
0,0,-80,80,3.821887285362584,0.2,SSP2,2027.0
0,-80,0,-60,5.430031573628247,0.8,SSP2,2069.0
0,40,-40,0,5.435557876727493,0.8,SSP2,2079.0
0,80,0,-40,5.287932620545696,0.8,SSP2,2050.0
0,-10,0,-10,4.1344036843088245,0.2,SSP2,2027.0
0,40,0,-10,4.182102105623772,0.2,SSP2,2022.0
0,0,50,40,3.3295870128626355,0.8,SSP2,2012.0
0,0,-90,90,3.810783525245862,0.2,SSP2,2027.0
0,-50,0,20,3.412155518688495,0.2,SSP2,2040.0
0,100,100,0,3.3295870128626355,0.8,SSP2,2012.0
0,-40,10,0,3.727665414606875,0.2,SSP2,2038.0
0,90,0,-50,5.4682703325045665,0.8,SSP2,2048.0
0,0,-90,80,3.8713570529709513,0.2,SSP2,2026.0
0,-90,0,-70,5.271977855935507,0.8,SSP2,2085.0
0,40,-50,0,5.600873582028929,0.8,SSP2,2073.0
0,0,-10,0,3.9913607081360842,0.2,SSP2,2034.0
0,0,-70,-100,7.20992967701641,0.8,SSP2,2063.0
0,-30,60,0,3.359302690866564,0.2,SSP2,2025.0
0,90,0,50,3.388416407112293,0.2,SSP2,2031.0
0,-20,70,0,3.4517458923192965,0.8,SSP2,2025.0
0,0,-100,30,5.770499244996214,0.8,SSP2,2087.0
0,60,0,40,3.452115369891664,0.2,SSP2,2032.0
0,90,-20,0,4.181831370122712,0.2,SSP2,2025.0
0,0,40,-30,4.547204035543613,0.8,SSP2,2052.0
0,0,80,70,3.3295870128626355,0.2,SSP2,2012.0
0,-70,30,0,3.3986166150002126,0.2,SSP2,2024.0
0,-100,-20,0,3.3295870128626355,0.2,SSP2,2012.0
0,-60,20,0,4.102093582258667,0.8,SSP2,2059.0
0,0,10,30,3.9961306270052894,0.8,SSP2,2064.0
0,0,-80,-60,5.573009913650552,0.2,SSP2,2026.0
0,-40,0,-30,4.3780096234829,0.2,SSP2,2032.0
0,10,0,-30,4.585698988380411,0.2,SSP2,2024.0
0,30,0,90,3.694916975331642,0.8,SSP2,2075.0
0,0,-80,-70,5.633260716422439,0.2,SSP2,2026.0
0,0,-10,-40,4.780226891917125,0.2,SSP2,2031.0
0,0,-70,10,5.720644498351735,0.8,SSP2,2083.0
0,-10,50,0,3.65907132685642,0.8,SSP2,2062.0
0,-70,0,-100,4.546487189780287,0.2,SSP2,2038.0
0,60,-100,0,4.658332260298824,0.2,SSP2,2018.0
0,-10,-50,0,5.628121742505919,0.8,SSP2,2076.0
0,-40,-100,0,4.598416770430341,0.2,SSP2,2028.0
0,0,-10,-50,4.896720937089367,0.2,SSP2,2030.0
0,50,0,-100,5.40343355995891,0.2,SSP2,2022.0
0,100,50,0,3.661924444582562,0.8,SSP2,2037.0
0,-20,0,60,3.3295870128626355,0.2,SSP2,2012.0
0,-70,0,70,3.7010688749983167,0.8,SSP2,2082.0
0,60,0,80,3.3295870128626355,0.2,SSP2,2012.0
0,0,-100,90,3.8519649733607455,0.2,SSP2,2025.0
0,0,-20,80,4.312508056975176,0.8,SSP2,2071.0
0,0,50,-90,4.604585286822514,0.2,SSP2,2027.0
0,0,-20,90,4.2674877508743485,0.8,SSP2,2072.0
0,0,-30,-70,6.3992652317879655,0.8,SSP2,2059.0
0,60,0,-30,4.9800391955759515,0.8,SSP2,2034.0
0,-90,60,0,3.7255832825133104,0.8,SSP2,2058.0
0,-60,0,-10,4.549271231096938,0.8,SSP2,2073.0
0,0,-30,-60,6.254579655701598,0.8,SSP2,2060.0
0,100,0,-20,4.729696035008723,0.8,SSP2,2055.0
0,-80,70,0,3.3295870128626355,0.2,SSP2,2012.0
0,30,0,50,4.05295105475714,0.8,SSP2,2073.0
0,90,0,-90,6.175314326901468,0.8,SSP2,2060.0
0,0,100,70,3.3295870128626355,0.2,SSP2,2012.0
0,0,100,60,3.3295870128626355,0.2,SSP2,2012.0
0,-60,-50,0,4.1593817663176385,0.2,SSP2,2048.0
0,30,-50,0,4.427850487983764,0.2,SSP2,2024.0
0,0,10,100,3.3295870128626355,0.2,SSP2,2012.0
0,80,-70,0,4.55709560058125,0.2,SSP2,2019.0
0,30,0,-10,4.64636131311875,0.8,SSP2,2066.0
0,60,0,-100,6.2809875985181804,0.8,SSP2,2067.0
0,-30,0,-30,5.0791908414779146,0.8,SSP2,2047.0
0,50,-100,0,5.977680702352734,0.8,SSP2,2089.0
0,0,-50,20,4.1757185939380665,0.2,SSP2,2028.0
0,40,0,10,4.474740041999207,0.8,SSP2,2071.0
0,0,-50,30,4.079535372047756,0.2,SSP2,2028.0
0,0,60,-70,4.901130397211165,0.8,SSP2,2050.0
0,-60,90,0,3.3295870128626355,0.2,SSP2,2012.0
0,90,0,90,3.3295870128626355,0.2,SSP2,2012.0
0,0,-60,100,3.562596782911022,0.2,SSP2,2033.0
0,-70,80,0,3.4955023328934134,0.8,SSP2,2049.0
0,0,30,70,3.3295870128626355,0.8,SSP2,2012.0
0,90,-90,0,5.938454183344513,0.8,SSP2,2082.0
0,0,-100,-20,6.1325269856518085,0.8,SSP2,2080.0
0,-80,0,60,3.725505991215031,0.8,SSP2,2084.0
0,0,30,-10,4.1314694923441815,0.8,SSP2,2037.0
0,80,0,70,3.913446388229489,0.8,SSP2,2070.0
0,70,-10,0,4.059012158026693,0.2,SSP2,2025.0
0,-20,-10,0,3.954002108278612,0.2,SSP2,2039.0
0,0,90,-100,4.743740347360305,0.8,SSP2,2056.0
0,10,10,0,4.287121450419347,0.8,SSP2,2073.0
0,0,-40,-10,5.4825900965631815,0.8,SSP2,2075.0
0,-90,-30,0,3.417920400654077,0.2,SSP2,2025.0
0,0,40,-80,4.635580265990894,0.2,SSP2,2027.0
0,-90,0,80,3.3295870128626355,0.2,SSP2,2012.0
0,-70,100,0,3.4090375727378355,0.8,SSP2,2041.0
0,0,10,80,3.3295870128626355,0.2,SSP2,2012.0
0,-40,-40,0,5.332132577733901,0.8,SSP2,2077.0
0,-80,0,-40,5.206723443416057,0.8,SSP2,2068.0
0,80,0,-60,5.647702619814573,0.8,SSP2,2054.0
0,70,70,0,3.404331650392223,0.2,SSP2,2017.0
0,0,60,10,3.3295870128626355,0.8,SSP2,2012.0
0,50,0,-20,4.522172247970304,0.2,SSP2,2022.0
0,60,60,0,3.5549048641331806,0.8,SSP2,2064.0
0,20,100,0,3.3295870128626355,0.8,SSP2,2012.0
0,-30,0,40,4.1015226169987615,0.8,SSP2,2075.0
0,10,-40,0,5.475579604151709,0.8,SSP2,2078.0
0,-100,40,0,4.131317331288343,0.8,SSP2,2081.0
0,30,20,0,3.754149162074393,0.2,SSP2,2027.0
0,0,20,60,3.3763459318957043,0.8,SSP2,2065.0
0,0,30,0,3.629301202465168,0.2,SSP2,2035.0
0,20,30,0,3.915682940290056,0.8,SSP2,2055.0
0,80,80,0,3.3760185039478388,0.8,SSP2,2016.0
0,0,70,-60,4.6406633443822525,0.8,SSP2,2061.0
0,90,90,0,3.3295870128626355,0.2,SSP2,2012.0
0,-60,0,90,3.3295870128626355,0.2,SSP2,2012.0
0,50,40,0,3.7376749779972194,0.8,SSP2,2034.0
0,0,40,0,3.7664030303082434,0.8,SSP2,2044.0
0,-100,0,-80,4.131317331288343,0.8,SSP2,2081.0
0,70,0,60,3.989727434426013,0.8,SSP2,2072.0
0,0,-20,40,3.685725074967892,0.2,SSP2,2036.0
0,40,50,0,3.498436399143013,0.2,SSP2,2022.0
0,0,-20,50,3.604906702262981,0.2,SSP2,2044.0
0,20,0,70,3.3295870128626355,0.2,SSP2,2012.0
0,-70,0,-20,4.759513705150772,0.8,SSP2,2055.0
0,-80,-60,0,3.897768702798911,0.2,SSP2,2046.0
0,0,10,-50,5.340642414553369,0.8,SSP2,2057.0
0,50,100,0,3.3295870128626355,0.2,SSP2,2012.0
0,-90,0,-100,5.54321903148287,0.8,SSP2,2082.0
0,60,-40,0,4.373593649525392,0.2,SSP2,2023.0
0,-30,-40,0,4.245480481647756,0.2,SSP2,2035.0
0,-30,0,80,3.680740592368599,0.8,SSP2,2075.0
0,-80,0,100,3.3295870128626355,0.2,SSP2,2012.0
0,0,-100,-70,5.703601789594621,0.2,SSP2,2022.0
0,-100,0,-40,4.131317331288343,0.8,SSP2,2081.0
0,-50,-10,0,4.6853678950154025,0.8,SSP2,2073.0
0,0,-80,-100,5.8422624274492145,0.2,SSP2,2026.0
0,-60,0,50,3.3295870128626355,0.2,SSP2,2012.0
0,-100,0,30,3.3295870128626355,0.2,SSP2,2012.0
0,0,80,-10,3.534833914134373,0.2,SSP2,2016.0
0,0,40,50,3.3295870128626355,0.8,SSP2,2012.0
0,-90,-80,0,5.184322439659901,0.8,SSP2,2094.0
0,0,-90,50,5.578029682744603,0.8,SSP2,2087.0
0,0,-10,-80,6.18288350879602,0.8,SSP2,2060.0
0,-90,0,40,3.3295870128626355,0.2,SSP2,2012.0
0,0,-90,40,5.638109709292872,0.8,SSP2,2086.0
0,0,-10,-90,6.371232710614562,0.8,SSP2,2062.0
0,0,-60,-20,4.805147533539507,0.2,SSP2,2025.0
0,-10,0,10,3.696610756635845,0.2,SSP2,2041.0
0,90,20,0,4.09290445711461,0.8,SSP2,2067.0
0,0,20,-100,4.991772985940846,0.2,SSP2,2026.0
0,0,-60,-30,5.107269574409721,0.2,SSP2,2023.0
0,80,30,0,3.6921689042173953,0.2,SSP2,2026.0
0,100,0,10,3.8130087162021633,0.2,SSP2,2025.0
0,50,0,30,3.544983287644636,0.2,SSP2,2035.0
0,20,80,0,3.3341384018105606,0.2,SSP2,2018.0
0,20,0,-20,4.735673043383523,0.8,SSP2,2068.0
0,30,90,0,3.3312453056849884,0.8,SSP2,2018.0
0,0,90,60,3.3295870128626355,0.2,SSP2,2012.0
0,0,50,-20,4.210038418500118,0.8,SSP2,2054.0
0,-80,0,-80,5.614972778916826,0.8,SSP2,2074.0
0,40,0,-90,6.155999889170563,0.8,SSP2,2059.0
0,100,0,-60,5.110296005976651,0.2,SSP2,2022.0
0,0,70,90,3.3295870128626355,0.8,SSP2,2012.0
0,40,0,50,3.346010338527072,0.2,SSP2,2037.0
0,-60,0,-50,4.359720101309241,0.2,SSP2,2038.0
0,30,0,-50,4.874011420347764,0.2,SSP2,2028.0
0,50,-70,0,4.557253006016591,0.2,SSP2,2020.0
0,0,-10,100,3.850251481021431,0.8,SSP2,2076.0
0,-80,0,20,3.3295870128626355,0.2,SSP2,2012.0
0,-90,10,0,3.344951698046603,0.2,SSP2,2018.0
0,10,0,80,3.785871008465872,0.8,SSP2,2078.0
0,0,90,40,3.3295870128626355,0.8,SSP2,2012.0
0,40,-90,0,5.887663296591122,0.8,SSP2,2087.0
0,0,20,-90,5.780787404538084,0.8,SSP2,2060.0
0,0,-50,80,3.6310858114658457,0.2,SSP2,2032.0
0,-60,-20,0,4.843823005647357,0.8,SSP2,2075.0
0,0,-50,90,3.5599983478768618,0.2,SSP2,2034.0
0,0,60,100,3.3295870128626355,0.8,SSP2,2012.0
0,0,-20,20,4.736542613379122,0.8,SSP2,2070.0
0,0,-40,-70,5.354840681658186,0.2,SSP2,2028.0
0,0,-40,-60,5.285177379607187,0.2,SSP2,2026.0
0,0,10,-70,4.843128390908638,0.2,SSP2,2032.0
0,0,-20,30,4.6439971864676135,0.8,SSP2,2070.0
0,100,90,0,3.3295870128626355,0.8,SSP2,2012.0
0,-70,0,30,3.3295870128626355,0.2,SSP2,2012.0
0,-10,-90,0,5.882870141931142,0.8,SSP2,2084.0
0,-10,90,0,3.339136385983734,0.8,SSP2,2021.0
0,30,-20,0,4.95795350601658,0.8,SSP2,2069.0
0,0,-100,-100,5.8796843412771285,0.2,SSP2,2026.0
0,30,0,10,3.760531605772274,0.2,SSP2,2032.0
0,-10,0,-90,6.121185236994985,0.8,SSP2,2066.0
0,-30,0,-70,4.7978161377361435,0.2,SSP2,2037.0
0,60,0,-70,5.147633475055532,0.2,SSP2,2024.0
0,0,0,-40,4.650793271856204,0.2,SSP2,2025.0
0,0,40,70,3.3295870128626355,0.2,SSP2,2012.0
0,0,80,-30,3.9229802978692105,0.8,SSP2,2060.0
0,-50,70,0,3.3295870128626355,0.2,SSP2,2012.0
0,0,-60,-40,6.016851146442372,0.8,SSP2,2078.0
0,0,90,-90,4.122440910726753,0.2,SSP2,2025.0
0,-40,60,0,3.5776732918439644,0.8,SSP2,2041.0
0,40,-20,0,4.158639640033776,0.2,SSP2,2029.0
0,-10,-20,0,4.091576592298562,0.2,SSP2,2035.0
0,0,-60,-50,6.133693064490943,0.8,SSP2,2069.0
0,0,20,40,3.3295870128626355,0.2,SSP2,2012.0
0,0,0,100,3.549868067751003,0.8,SSP2,2071.0
0,0,-100,40,4.201788800870331,0.2,SSP2,2023.0
0,0,70,-40,3.855911540755203,0.2,SSP2,2018.0
0,-90,0,-30,3.618515849325855,0.2,SSP2,2036.0
0,-30,10,0,4.2810789065976635,0.8,SSP2,2065.0
0,-20,0,20,4.317842739909324,0.8,SSP2,2076.0
